State District,Crop,Rendimento_Medio,Rendimento_Std_Dev,Contagem_Registros,Coef_Variacao_Rendimento (%)
MADHYA PRADESH - RAIPUR,MAIZE,1.0033333333333332,0.12503332889007368,3,12.461793577083757
HARYANA - AMBALA,RICE,3.4063636363636363,0.42411302912297005,22,12.450609341747185
RAJASTHAN - BHARATPUR,WHEAT,3.840909090909091,0.4777118985420585,22,12.437469547840577
PUNJAB - TARN TARAN,RICE,3.233846153846154,0.4021719877021618,13,12.436336441789019
HARYANA - HISAR,RICE,2.4436363636363634,0.30296228673903836,22,12.398010246017197
HIMACHAL PRADESH - SIRMAUR,MAIZE,2.8295238095238098,0.3507631136604331,21,12.39654221957101
UTTAR PRADESH - BULANDSHAHR,BARLEY,3.434090909090909,0.42535877395451316,22,12.386357414956043
GUJARAT - MORBI,WHEAT,3.5,0.43318587234580974,5,12.376739209880279
UTTAR PRADESH - PITHORAGARH,MAIZE,1.12,0.13856406460551016,3,12.371791482634835
PUNJAB - MANSA,RICE,3.894545454545455,0.48119620068095237,22,12.355644742041259
HARYANA - KARNAL,RICE,3.069545454545455,0.3745534137346232,22,12.202243598640173
HIMACHAL PRADESH - SHIMLA,RICE,0.9976190476190476,0.12169243040981481,21,12.198286580458765
CHHATTISGARH - BALODA BAZAR,WHEAT,1.85625,0.22620707959111902,8,12.186239977972741
WEST BENGAL - PURBA BARDHAMAN,RICE,3.026818181818182,0.36810182157787685,66,12.161345659578451
UTTAR PRADESH - RAMPUR,BARLEY,2.4435294117647057,0.29696256448563074,17,12.153017805141365
TELANGANA - MAHBUBNAGAR,RICE,2.5524999999999998,0.3100769699167085,12,12.147971397324527
GUJARAT - MAHISAGAR,WHEAT,2.406,0.2919417750168688,5,12.13390586105024
UTTAR PRADESH - HATHRAS,RICE,2.047037037037037,0.2479270180270926,27,12.11150621807762
ASSAM - BONGAIGAON,WHEAT,1.2427272727272727,0.15043371640128766,22,12.105127142751751
HARYANA - KARNAL,WHEAT,4.521818181818182,0.547249715470233,22,12.102426357403624
UTTARAKHAND - TEHRI GARHWAL,RICE,1.555263157894737,0.18818927886137027,19,12.100156678057647
PUNJAB - RUPNAGAR,RICE,3.5722727272727273,0.4310886752020353,22,12.067630556616333
UTTAR PRADESH - BAGHPAT,WHEAT,3.8590909090909093,0.46485951888110527,22,12.045829700099311
HIMACHAL PRADESH - UNA,RICE,2.1676190476190476,0.26109202902242645,21,12.045106787062732
PUNJAB - BATHINDA,BARLEY,3.2095454545454545,0.3851836577743792,22,12.001190300292228
UTTARAKHAND - UTTAR KASHI,RICE,1.6026315789473684,0.19194449733836988,19,11.976832346236545
HARYANA - SIRSA,WHEAT,4.524545454545454,0.541450672886119,22,11.966962832524231
UTTAR PRADESH - FAIZABAD,RICE,2.330454545454545,0.2783707235688762,22,11.944911095212166
WEST BENGAL - JHARGRAM,RICE,2.9911111111111115,0.35589480343369884,9,11.898414676460956
PUNJAB - BATHINDA,WHEAT,4.502272727272727,0.5325941170408228,22,11.829450353254016
TELANGANA - MEDAK,RICE,3.3249999999999997,0.39322674467445984,12,11.82636826088601
HARYANA - SONIPAT,WHEAT,4.361363636363636,0.5150986540233077,22,11.810495454416643
ARUNACHAL PRADESH - LOHIT,MAIZE,1.1577272727272727,0.13662363381207993,22,11.801020588401093
UTTAR PRADESH - AMROHA,WHEAT,3.068636363636364,0.3617983581334386,22,11.790199791046732
MAHARASHTRA - SATARA,WHEAT,1.7713636363636363,0.2085846968441735,22,11.775374212398813
PUNJAB - FATEHGARH SAHIB,BARLEY,3.17,0.37266607036326777,11,11.756027456254504
BIHAR - KODERMA,RICE,0.98,0.11489125293076055,4,11.72359723783271
UTTARAKHAND - PITHORAGARH,BARLEY,1.321578947368421,0.15474937292620164,19,11.709430846665995
KARNATAKA - UDUPI,MAIZE,3.0946153846153845,0.3620412216224089,26,11.69907004994113
RAJASTHAN - ALWAR,WHEAT,3.7013636363636366,0.43217385671074837,22,11.676071285320475
GOA - SOUTH GOA,RICE,2.613571428571429,0.30502233416362207,28,11.670709697432928
UTTARAKHAND - UDAM SINGH NAGAR,WHEAT,3.6589473684210523,0.4253220314177913,19,11.624163689496598
HARYANA - FARIDABAD,RICE,2.6154545454545453,0.3037970386502158,22,11.615458551103142
ANDHRA PRADESH - NALGONDA,RICE,2.9121875,0.3381900055275282,32,11.612920030991418
PUNJAB - RUPNAGAR,WHEAT,4.0636363636363635,0.47152786570734984,22,11.60359401069541
ARUNACHAL PRADESH - KRA DAADI,MAIZE,1.3075,0.1512999228904848,4,11.571695823364038
NAGALAND - KIPHIRE,MAIZE,1.8942857142857144,0.21901076294491623,21,11.561654152446557
TELANGANA - BHADRADRI,RICE,3.6366666666666667,0.42017456689650645,6,11.553837769839774
TELANGANA - KAMAREDDY,MAIZE,5.19,0.5994330654877157,6,11.549770047932864
TELANGANA - JANGOAN,MAIZE,5.2283333333333335,0.6037687195165601,6,11.548015036975965
HARYANA - FARIDABAD,WHEAT,4.202727272727273,0.4852901127227851,22,11.547028422995103
UTTAR PRADESH - KUSHI NAGAR,RICE,2.4413043478260867,0.2816720263618357,23,11.537767776174928
GUJARAT - NAVSARI,WHEAT,2.883125,0.3324799492701277,16,11.531929738395931
PUNJAB - LUDHIANA,RICE,4.239090909090909,0.48656139524420905,22,11.47796557513682
KERALA - IDUKKI,RICE,2.455079365079365,0.2816304660473401,63,11.471338566614357
GUJARAT - PATAN,WHEAT,2.80875,0.32197049554268165,16,11.463124006860049
HARYANA - PANIPAT,WHEAT,4.544090909090909,0.5208386926131198,22,11.461889804429964
UTTAR PRADESH - UDAM SINGH NAGAR,RICE,2.793333333333333,0.3195413379621901,6,11.439427373348094
WEST BENGAL - MALDAH,WHEAT,2.7563636363636363,0.31486271316008185,22,11.423119540768141
GUJARAT - BANAS KANTHA,WHEAT,2.715909090909091,0.3098948990945938,22,11.410356117290481
NAGALAND - PEREN,WHEAT,1.7200000000000002,0.19565275362232964,11,11.37516009432149
GUJARAT - CHHOTAUDEPUR,RICE,1.294,0.14673104647619734,5,11.339338985795775
MADHYA PRADESH - DURG,MAIZE,1.07,0.12124355652982136,3,11.331173507459939
UTTAR PRADESH - RAE BARELI,RICE,2.0841379310344825,0.23603143315758526,29,11.325134946343438
HARYANA - HISAR,BARLEY,3.2213636363636367,0.36418592131133404,22,11.305334088964793
UTTAR PRADESH - CHAMOLI,MAIZE,1.0333333333333334,0.11676186592091327,3,11.299535411701283
UTTAR PRADESH - KASGANJ,RICE,2.3474999999999997,0.26519718221456545,12,11.297004567180638
ARUNACHAL PRADESH - WEST SIANG,MAIZE,1.2477272727272728,0.13979344688578135,22,11.2038463806455
PUNJAB - MUKTSAR,BARLEY,3.4904545454545457,0.39081693769318504,22,11.196734769175766
UTTAR PRADESH - KASGANJ,BARLEY,3.0420000000000003,0.33976462440931077,10,11.169119803067414
UTTAR PRADESH - ETAWAH,RICE,2.5669565217391304,0.28634744919429456,23,11.155134369018928
ARUNACHAL PRADESH - CHANGLANG,MAIZE,1.460909090909091,0.16280017230917201,22,11.143757905419365
HARYANA - ROHTAK,WHEAT,3.996818181818182,0.44459062350753936,22,11.123613916940595
ANDHRA PRADESH - RANGAREDDI,RICE,2.488125,0.27477189953522085,32,11.043331807494432
UTTAR PRADESH - HARDOI,RICE,2.140487804878049,0.23624088574495522,41,11.03677793475748
PUNJAB - HOSHIARPUR,RICE,3.3004545454545453,0.3638743539390289,22,11.024976982039163
HARYANA - JHAJJAR,WHEAT,4.093636363636364,0.44903648652839584,22,10.969134692010558
PUNJAB - MANSA,BARLEY,3.0681818181818183,0.3354689165025487,22,10.93380172304603
PUNJAB - MUKTSAR,WHEAT,4.581818181818182,0.49961543652651863,22,10.904305162285128
PUNJAB - HOSHIARPUR,WHEAT,3.8072727272727276,0.41457013673008086,22,10.888900439424281
HIMACHAL PRADESH - KULLU,RICE,1.3442857142857143,0.14637525161622872,21,10.888700970388959
UTTAR PRADESH - ALMORA,WHEAT,1.0166666666666668,0.11015141094572209,3,10.834565011054629
WEST BENGAL - DINAJPUR UTTAR,WHEAT,2.3886363636363637,0.2584255525944876,22,10.81895748254753
TELANGANA - WARANGAL,RICE,3.234166666666667,0.3498170517527265,12,10.8162963695767
UTTAR PRADESH - BIJNOR,WHEAT,2.9890909090909092,0.3216610030230599,22,10.76116494298558
UTTAR PRADESH - HATHRAS,BARLEY,3.0,0.3218695387886218,22,10.728984626287392
TELANGANA - KAMAREDDY,RICE,3.775,0.4044131550778239,6,10.712931260339706
TELANGANA - NIRMAL,WHEAT,1.7866666666666668,0.19087517736293874,3,10.683312165836123
MAHARASHTRA - RAIGAD,RICE,2.659090909090909,0.28306313028967034,44,10.645109173286746
HARYANA - FATEHABAD,WHEAT,4.664545454545455,0.4957988001361544,22,10.629091408103095
TELANGANA - KARIMNAGAR,RICE,3.6191666666666666,0.3844584936418148,12,10.622845783333588
ASSAM - NAGAON,WHEAT,0.9786363636363636,0.10389076014396104,22,10.615869592044323
GUJARAT - PORBANDAR,WHEAT,3.01625,0.319893211348204,16,10.605659721448951
PUNJAB - SANGRUR,WHEAT,4.840454545454545,0.512031223682672,22,10.57816407270052
HARYANA - REWARI,WHEAT,4.343636363636364,0.4593841162184062,22,10.576026116371846
UTTAR PRADESH - BAGHPAT,RICE,2.645217391304348,0.2793477722581883,23,10.560484487078122
UTTAR PRADESH - MEERUT,RICE,2.5796428571428573,0.27119054587008057,28,10.512716716547494
UTTAR PRADESH - ALIGARH,BARLEY,3.2363636363636363,0.33947502123615814,22,10.489396723589156
UTTAR PRADESH - BULANDSHAHR,WHEAT,3.828181818181818,0.4012081322305984,22,10.480383411390601
TELANGANA - VIKARABAD,RICE,2.81,0.293393933134276,6,10.44106523609523
MADHYA PRADESH - BILASPUR,MAIZE,1.2566666666666666,0.13051181300301254,3,10.385555411380308
PUNJAB - SHAHID BHAGAT SINGH NAGAR,WHEAT,4.443636363636364,0.4569312280706443,22,10.282822235632336
HIMACHAL PRADESH - KANGRA,RICE,1.4595238095238094,0.14994919774630971,21,10.273843891264288
PUNJAB - MANSA,WHEAT,4.507727272727273,0.46182796032187706,22,10.245250707957341
WEST BENGAL - JHARGRAM,WHEAT,2.5233333333333334,0.25794056162870815,3,10.222215123991075
HARYANA - JIND,WHEAT,4.372272727272727,0.4450353845555355,22,10.17858245162884
HARYANA - PALWAL,WHEAT,4.450909090909091,0.45231525610915546,11,10.162311718138705
PUNJAB - SHAHID BHAGAT SINGH NAGAR,RICE,3.8286363636363636,0.3890317094989443,22,10.161103655439598
ASSAM - HAILAKANDI,WHEAT,1.1375,0.11521718621802911,12,10.12898340378278
PUNJAB - MUKTSAR,RICE,3.7686363636363636,0.378723362471059,22,10.04934745430382
UTTAR PRADESH - MUZAFFARNAGAR,RICE,2.440625,0.24479006805700837,32,10.02981072704772
THE DADRA AND NAGAR HAVELI - DADRA AND NAGAR HAVELI,WHEAT,1.9186666666666667,0.19212595075205474,15,10.013513764005634
HARYANA - PANIPAT,RICE,2.4990909090909095,0.2500839685825369,22,10.006997651538398
MANIPUR - IMPHAL WEST,RICE,3.0882608695652176,0.3089814965615113,23,10.0050322693436
WEST BENGAL - PASCHIM BARDHAMAN,RICE,3.1733333333333333,0.3174507835869995,9,10.003701163455867
ASSAM - TINSUKIA,WHEAT,1.205,0.12054440003978774,22,10.003684650604791
PUNJAB - SANGRUR,RICE,4.405,0.4406029418659755,22,10.00233693225824
UTTAR PRADESH - MUZAFFARNAGAR,WHEAT,3.5086363636363633,0.34958881226712296,22,9.963666109439961
JAMMU AND KASHMIR - KISHTWAR,BARLEY,0.3138095238095238,0.031221177184115025,21,9.949085293875806
ARUNACHAL PRADESH - KURUNG KUMEY,MAIZE,1.3747058823529412,0.13666188418222283,17,9.941172576370509
WEST BENGAL - MEDINIPUR EAST,WHEAT,2.3813636363636363,0.2365283724961363,22,9.932476035340713
ARUNACHAL PRADESH - TAWANG,MAIZE,2.0754545454545457,0.2057443460480406,22,9.913218600650225
UTTAR PRADESH - UTTAR KASHI,BARLEY,1.2533333333333334,0.12423096769056151,3,9.912045294459695
ANDHRA PRADESH - KARIMNAGAR,RICE,3.2046875,0.314990879284239,32,9.829066930371184
PUNJAB - FIROZEPUR,WHEAT,4.572727272727272,0.4492234762361953,22,9.823972641348208
WEST BENGAL - BANKURA,RICE,2.7371212121212123,0.26517202051913485,66,9.687989678529146
GUJARAT - MAHESANA,WHEAT,2.880909090909091,0.27776161569143265,22,9.641457155587755
PUNJAB - MOGA,RICE,4.285,0.41206506652180425,22,9.616454294557858
GUJARAT - GANDHINAGAR,WHEAT,3.2040909090909087,0.30753488522069444,22,9.598194743730003
PUNJAB - PATHANKOT,RICE,2.8842857142857143,0.27639688510408017,7,9.582853866907188
TELANGANA - RAJANNA,RICE,3.555,0.34039682724725867,6,9.575156884592367
ASSAM - KARIMGANJ,WHEAT,1.2213333333333334,0.11673331429659092,15,9.557858703323491
UTTAR PRADESH - GHAZIABAD,WHEAT,3.771818181818182,0.3604578617950649,22,9.55660756747581
UTTAR PRADESH - GHAZIABAD,RICE,2.4154166666666668,0.2306697086588392,24,9.549893061604521
UTTAR PRADESH - AMROHA,RICE,2.1979310344827585,0.20944449162938528,29,9.529165762868173
PUDUCHERRY - MAHE,RICE,2.1,0.19999999999999996,4,9.523809523809522
UTTAR PRADESH - PITHORAGARH,RICE,1.1666666666666667,0.1106044001535804,3,9.480377156021177
PUNJAB - GURDASPUR,RICE,3.0813636363636365,0.2914053869905282,22,9.457026867962266
ASSAM - CACHAR,WHEAT,1.2013636363636364,0.11327570472694175,22,9.42892737038486
PUNJAB - FARIDKOT,WHEAT,4.618181818181818,0.4349782300369301,22,9.41881994174455
PUNJAB - FARIDKOT,RICE,3.909090909090909,0.36806972800724147,22,9.415737228092222
WEST BENGAL - MEDINIPUR EAST,MAIZE,1.6670000000000003,0.15684741346643594,10,9.408963015383078
CHHATTISGARH - KONDAGAON,WHEAT,2.07375,0.19478467965569424,8,9.392871833909307
PUNJAB - KAPURTHALA,RICE,3.7436363636363637,0.3512229715687397,22,9.381866651909027
PUNJAB - PATIALA,RICE,3.852272727272727,0.36096341746025845,22,9.3701418101778
GOA - NORTH GOA,RICE,2.7352631578947366,0.25607997950498135,38,9.362169733682213
TRIPURA - UNAKOTI,WHEAT,2.314285714285714,0.2161679241436422,7,9.340589314848739
CHHATTISGARH - BEMETARA,WHEAT,1.065,0.09928314487939457,8,9.322361021539397
HARYANA - MAHENDRAGARH,WHEAT,4.245,0.39557974333038487,22,9.318721868795874
PUNJAB - GURDASPUR,WHEAT,4.236363636363636,0.39431127967810575,22,9.307776988109792
GUJARAT - ARAVALLI,WHEAT,2.406,0.223226342531521,5,9.277902848359144
MANIPUR - SENAPATI,WHEAT,2.455454545454545,0.22739233216463714,11,9.260702161462454
UTTAR PRADESH - PILIBHIT,RICE,2.766190476190476,0.25601974372180275,42,9.255318674742396
UTTAR PRADESH - MEERUT,WHEAT,3.863181818181818,0.35533198914652,22,9.19791006144657
TRIPURA - WEST TRIPURA,WHEAT,1.9704761904761905,0.18120364760335783,21,9.195931850339571
MEGHALAYA - EAST GARO HILLS,WHEAT,1.1566666666666667,0.10565667670967757,21,9.134583000836678
TRIPURA - GOMATI,WHEAT,2.2542857142857144,0.20411248066177812,7,9.054419294248712
UTTAR PRADESH - RAMPUR,RICE,2.2392857142857143,0.2027420908462198,42,9.053873275429273
ARUNACHAL PRADESH - TAWANG,WHEAT,1.5477272727272726,0.13972530255168594,22,9.02777285209131
PUNJAB - BATHINDA,RICE,4.146818181818182,0.3739415075680304,22,9.017552522741058
PUNJAB - KAPURTHALA,WHEAT,4.399545454545454,0.3961538574693911,22,9.004426970065714
HIMACHAL PRADESH - KINNAUR,RICE,1.5080952380952382,0.13552191880352968,21,8.986297110432975
UTTAR PRADESH - NAINITAL,RICE,2.646666666666667,0.236530477246943,6,8.936919795224545
UTTARAKHAND - RUDRA PRAYAG,RICE,1.3857894736842107,0.12312215205837398,19,8.88462168290583
ASSAM - KARBI ANGLONG,WHEAT,1.386818181818182,0.12206112300367285,22,8.801523127108497
TRIPURA - NORTH TRIPURA,WHEAT,2.0880952380952382,0.18175860495775845,21,8.70451699911728
UTTAR PRADESH - TEHRI GARHWAL,MAIZE,1.0366666666666666,0.09018499505645784,3,8.699517208018442
JAMMU AND KASHMIR - GANDERBAL,BARLEY,0.37999999999999995,0.032863353450309954,6,8.648250907976305
MANIPUR - CHURACHANDPUR,WHEAT,2.441818181818182,0.21113115269036836,11,8.646473118369515
BIHAR - SUPAUL,BARLEY,1.1027272727272726,0.09529857387085171,11,8.642080070728515
TRIPURA - SOUTH TRIPURA,WHEAT,1.9704761904761903,0.16983745730775032,21,8.619107306579888
PUNJAB - FATEHGARH SAHIB,WHEAT,4.791363636363636,0.41267184535421364,22,8.61282667469187
HARYANA - KAITHAL,WHEAT,4.515909090909091,0.3883378388159939,22,8.599328086514207
HARYANA - HISAR,WHEAT,4.375454545454546,0.3724401808501447,22,8.512034052257617
TELANGANA - NALGONDA,RICE,3.1225,0.2656766660982686,12,8.508460083211164
PUNJAB - SANGRUR,BARLEY,3.828181818181818,0.32258828785807364,22,8.426671019802447
PUNJAB - FIROZEPUR,RICE,3.889090909090909,0.3277035403983462,22,8.426224741425452
UTTAR PRADESH - CHAMOLI,WHEAT,1.2733333333333334,0.10692676621563635,3,8.397390016934791
UTTARAKHAND - CHAMOLI,RICE,1.2973684210526315,0.1071780504717453,19,8.261188474495581
PUNJAB - AMRITSAR,WHEAT,4.447727272727272,0.36739665625901247,22,8.260323390596092
PUNJAB - PATIALA,WHEAT,4.710454545454545,0.38903393502033007,22,8.258946801550962
PUNJAB - FATEHGARH SAHIB,RICE,4.194090909090909,0.3453315741485216,22,8.233764637766852
UTTAR PRADESH - GONDA,WHEAT,2.75,0.2255152829790985,22,8.200555744694492
UTTAR PRADESH - ALMORA,MAIZE,1.1733333333333333,0.09504384952922167,3,8.100328084876846
PUNJAB - FIROZEPUR,BARLEY,3.4335714285714287,0.27695062439295626,14,8.065963681092963
PUNJAB - AMRITSAR,RICE,2.950454545454545,0.23753650892777103,22,8.050844548468593
TRIPURA - DHALAI,WHEAT,2.0595238095238093,0.16569478538795931,21,8.045295937912476
PUNJAB - JALANDHAR,WHEAT,4.533636363636363,0.36442447064542033,22,8.038237772407507
DELHI - DELHI_TOTAL,WHEAT,4.1847619047619045,0.3357769951562949,21,8.023801659401677
HARYANA - KURUKSHETRA,WHEAT,4.529545454545455,0.3602971957482727,22,7.954378631672852
UTTAR PRADESH - MAHARAJGANJ,RICE,2.428292682926829,0.19243053862399784,41,7.924519971458328
DADRA AND NAGAR HAVELI - DADRA AND NAGAR HAVELI,MAIZE,1.0150000000000001,0.07961713941664124,10,7.844053144496672
PUNJAB - S NAGAR,WHEAT,4.409230769230769,0.3406479497091176,13,7.72579090407978
MANIPUR - IMPHAL WEST,WHEAT,2.4490909090909088,0.18827928964464194,11,7.687721551934155
UTTAR PRADESH - UTTAR KASHI,MAIZE,0.9966666666666667,0.07637626158259733,3,7.663170058454581
KERALA - WAYANAD,RICE,2.585,0.19762307063898316,42,7.644993061469369
MEGHALAYA - WEST JAINTIA HILLS,RICE,2.34,0.17828815627143227,16,7.619151977411636
PUNJAB - S NAGAR,RICE,3.439230769230769,0.26177157785817556,13,7.611340890530714
BIHAR - PURNIA,BARLEY,1.103,0.08380532998165052,10,7.597944694619267
ASSAM - DIMA HASAO,WHEAT,1.16,0.08763560920082658,16,7.554793896622981
UTTAR PRADESH - BIJNOR,RICE,2.6076190476190475,0.19690048896630094,42,7.550968349693791
UTTAR PRADESH - MORADABAD,RICE,2.2487500000000002,0.16655156281741434,40,7.406406350968952
GUJARAT - KACHCHH,WHEAT,2.7854545454545456,0.2053273176158187,22,7.371411533204979
UTTAR PRADESH - TEHRI GARHWAL,RICE,1.4666666666666668,0.10598742063723088,3,7.22641504344756
PUNJAB - JALANDHAR,RICE,3.6736363636363634,0.2629420623227254,22,7.157541909304577
UTTAR PRADESH - SAHARANPUR,RICE,2.3524000000000003,0.16830725870660884,25,7.154704076968578
UTTAR PRADESH - HARIDWAR,WHEAT,2.6333333333333333,0.1861003313627715,3,7.067101190991322
MEGHALAYA - WEST GARO HILLS,WHEAT,1.8714285714285712,0.1311977787268411,21,7.010568328915174
ARUNACHAL PRADESH - WEST KAMENG,MAIZE,1.6240909090909093,0.11320689407364223,22,6.970477664763865
TELANGANA - JOGULAMBA,RICE,2.563333333333333,0.17489044189625316,6,6.822774066173726
PUNJAB - TARN TARAN,WHEAT,4.559230769230769,0.3092318854425573,13,6.782545150587557
PUNJAB - FAZILKA,RICE,3.23,0.2187083293643232,7,6.771155707873783
PUNJAB - BARNALA,WHEAT,5.054166666666666,0.3353006339861514,12,6.634142799396237
UTTAR PRADESH - NAINITAL,BARLEY,1.2,0.07937253933193783,3,6.614378277661487
PUNJAB - LUDHIANA,WHEAT,4.818636363636364,0.3177794301614978,22,6.5947999844853795
TRIPURA - SEPAHIJALA,WHEAT,2.1571428571428575,0.1417408769215014,7,6.570769128811321
UTTAR PRADESH - SAMBHAL,RICE,2.3685714285714283,0.1532349580903536,7,6.469509690183807
WEST BENGAL - PASCHIM BARDHAMAN,WHEAT,2.5900000000000003,0.16703293088490073,3,6.4491479106139264
MANIPUR - IMPHAL EAST,WHEAT,2.4690909090909092,0.1574455172721373,11,6.376659388783175
UTTARAKHAND - DEHRADUN,RICE,2.037894736842105,0.12808759794975483,19,6.285290188650159
WEST BENGAL - ALIPURDUAR,WHEAT,2.0533333333333332,0.12858201014657283,3,6.262110883761664
UTTAR PRADESH - PAURI GARHWAL,MAIZE,1.0766666666666667,0.06658328118479387,3,6.184205682798192
GUJARAT - CHHOTAUDEPUR,WHEAT,3.318,0.1985447052932916,5,5.983866946753816
UTTAR PRADESH - SHAMLI,RICE,2.6942857142857144,0.1588765503205501,14,5.896796671494435
UTTAR PRADESH - HAPUR,RICE,2.814285714285714,0.15998511835554613,7,5.684750398420421
TELANGANA - YADADRI,RICE,3.5083333333333333,0.1989388515767261,6,5.670466078196468
WEST BENGAL - BIRBHUM,WHEAT,2.7486363636363635,0.15269937644633522,22,5.555459371290516
HARYANA - PALWAL,RICE,2.673636363636364,0.14589535477682142,11,5.456813677473769
UTTAR PRADESH - HARIDWAR,RICE,2.3066666666666666,0.12583057392117916,3,5.455082684444183
DADRA AND NAGAR HAVELI - DADRA AND NAGAR HAVELI,WHEAT,2.148,0.1171324037147706,5,5.453091420613156
UTTAR PRADESH - ALMORA,RICE,1.08,0.05567764362830006,3,5.155337372990745
TELANGANA - SURYAPET,RICE,3.5216666666666665,0.17904375629065278,6,5.084063122309118
UTTARAKHAND - PITHORAGARH,RICE,1.2847368421052632,0.0643228334309427,19,5.006693302695252
PUNJAB - FAZILKA,WHEAT,4.758571428571429,0.23786751014157534,7,4.9987168147434025
WEST BENGAL - KALIMPONG,RICE,1.8633333333333333,0.09073771725877465,3,4.869644933386833
PUNJAB - FAZILKA,BARLEY,3.8714285714285714,0.17985443849852303,7,4.645686603282883
MANIPUR - BISHNUPUR,WHEAT,2.5272727272727273,0.10937009729271611,11,4.3275937777693425
LADDAK - LEH LADAKH,WHEAT,0.8876923076923078,0.035155332965247754,13,3.9603061399325887
CHANDIGARH - CHANDIGARH,WHEAT,4.566190476190476,0.17895463644388196,21,3.919123334363876
PUNJAB - BARNALA,RICE,4.6866666666666665,0.18292240447962085,12,3.903038502410118
ARUNACHAL PRADESH - NAMSAI,RICE,2.2225,0.08180260794538681,4,3.6806572753829836
MANIPUR - THOUBAL,WHEAT,2.4736363636363636,0.08958490132524878,11,3.621587337661656
LADDAK - KARGIL,BARLEY,0.855,0.02999999999999992,4,3.5087719298245523
GUJARAT - GIR SOMNATH,WHEAT,3.8939999999999997,0.12953763931769016,5,3.326595770870318
UTTAR PRADESH - DEHRADUN,RICE,2.11,0.06999999999999991,3,3.3175355450236927
